50,1,1
0,1,0,0,0,0,0
0.1,1.09377,1.87451,6.2365,-0.929413,206.374,42590
0.2,1.07919,-2.16598,6.24586,1.11617,-443.983,239711
0.3,1.07963,2.17476,6.24943,-1.04522,477.689,467898
0.4,1.48695,5.9609,6.05246,-2.86521,419.444,643831
0.5,2.04347,5.16682,5.79241,-2.32092,-80.4438,650302
0.6,2.60574,6.07039,5.55432,-2.4112,113.397,663161
0.7,3.37995,9.38858,5.27384,-3.11628,400.971,823939
0.8,4.31886,9.39622,4.9841,-2.67012,19.7679,824330
0.9,5.09375,6.11614,4.75666,-1.93834,-380.993,969485
1,5.71139,6.2437,4.58736,-1.44628,20.6299,969911
1.1,6.45875,8.71061,4.47714,-0.736728,295.856,1.05744e+06
1.2,7.32402,8.59663,4.42644,-0.278679,-15.5405,1.05768e+06
1.3,7.99607,4.84357,4.39466,-0.367258,-449.644,1.25986e+06
1.4,8.34702,2.17517,4.35952,-0.343848,-320.127,1.36234e+06
1.5,8.48033,0.490967,4.33309,-0.189,-203.081,1.40359e+06
1.6,8.66272,3.15456,4.36154,0.75254,313.059,1.50159e+06
1.7,9.12233,6.02752,4.48259,1.64215,342.447,1.61886e+06
1.8,9.65679,4.65623,4.66509,2.03006,-158.993,1.64414e+06
1.9,10.2147,6.49417,4.89144,2.46142,231.239,1.69761e+06
2,10.669,2.56478,5.18705,3.53896,-447.946,1.89827e+06
2.1,10.9706,3.47614,5.54858,3.64901,131.173,1.91547e+06
2.2,11.3913,4.96206,5.89778,3.2781,184.905,1.94966e+06
2.3,11.9685,6.59851,6.19358,2.59652,187.343,1.98476e+06
2.4,12.457,3.1961,0.25514,4.25186,-377.728,2.12744e+06
2.5,12.9383,6.41733,0.59648,2.59353,347.177,2.24797e+06
2.6,13.4777,4.38784,0.879836,3.01756,-247.992,2.30947e+06
2.7,14.0671,7.37934,1.11884,1.80824,336.315,2.42258e+06
2.8,14.6154,3.59312,1.31297,2.00991,-459.892,2.63408e+06
2.9,15.1123,6.33419,1.47647,1.29531,321.12,2.7372e+06
3,15.8848,9.11257,1.57764,0.751335,330.862,2.84667e+06
3.1,16.7111,7.40954,1.62711,0.231097,-204.52,2.8885e+06
3.2,17.4649,7.66789,1.62615,-0.2503,31.539,2.88949e+06
3.3,18.1399,5.83288,1.57469,-0.771151,-220.418,2.93807e+06
3.4,18.542,2.21388,1.47541,-1.18412,-436.596,3.12869e+06
3.5,18.8393,3.73816,1.32747,-1.7919,176.535,3.15986e+06
3.6,19.262,4.7267,1.11754,-2.41895,106.073,3.17111e+06
3.7,19.8113,6.27387,0.834976,-3.25368,163.169,3.19773e+06
3.8,20.2707,2.88441,0.555533,-2.25598,-401.392,3.35885e+06
3.9,20.5669,3.03566,0.315251,-2.5314,8.35182,3.35892e+06
4,21.0892,7.40462,6.23357,-4.75228,477.479,3.5869e+06
4.1,21.6651,4.11007,5.84339,-3.04543,-355.53,3.7133e+06
4.2,21.9918,2.43187,5.58752,-2.0772,-178.161,3.74505e+06
4.3,22.2504,2.7386,5.39117,-1.83482,45.6576,3.74713e+06
4.4,22.7309,6.85132,5.16855,-2.53812,494.205,3.99137e+06
4.5,23.5349,9.22667,4.91598,-2.45878,297.46,4.07985e+06
4.6,24.4793,9.66964,4.69303,-1.99071,63.8705,4.08393e+06
4.7,25.2948,6.64467,4.51214,-1.67376,-357.109,4.21146e+06
4.8,25.9337,6.13727,4.36528,-1.27203,-58.892,4.21493e+06
4.9,26.4593,4.37476,4.24406,-1.17252,-209.57,4.25885e+06
5,26.8185,2.80763,4.12922,-1.14221,-186.062,4.29347e+06
5.1,26.9813,0.443001,4.00046,-1.46124,-277.242,4.37033e+06
5.2,27.2067,4.07403,3.93386,0.143116,414.621,4.54224e+06
5.3,27.4659,1.10939,3.91353,-0.555056,-345.792,4.66181e+06
5.4,27.6964,3.49974,3.91814,0.646828,269.659,4.73453e+06
5.5,28.0321,3.21356,3.99543,0.904356,-36.9986,4.7359e+06
5.6,28.4106,4.34851,4.12286,1.63897,129.855,4.75276e+06
5.7,29.0031,7.47845,4.34741,2.80311,373.807,4.89249e+06
5.8,29.7694,7.8317,4.65375,3.31866,58.5108,4.89591e+06
5.9,30.6218,9.20786,5.0081,3.72507,190.74,4.9323e+06
6,31.3707,5.73398,5.43845,4.98201,-372.423,5.07099e+06
6.1,32.0804,8.51622,5.89942,4.1229,344.175,5.18945e+06
6.2,32.87,7.30257,0.0642713,4.79598,-126.377,5.20542e+06
6.3,33.5718,6.77564,0.552226,4.89934,-75.5308,5.21113e+06
6.4,34.3301,8.38032,0.995844,3.99154,152.551,5.2344e+06
6.5,35.1109,7.23909,1.38517,3.74858,-166.522,5.26213e+06
6.6,35.7034,4.59533,1.73979,3.26554,-342.073,5.37914e+06
6.7,36.261,6.55381,2.05614,3.11791,216.912,5.42619e+06
6.8,36.8296,4.7954,2.32366,2.20692,-212.097,5.47118e+06
6.9,37.3258,5.12658,2.53385,2.0128,36.8725,5.47254e+06
7,37.7914,4.18046,2.70232,1.35983,-105.101,5.48359e+06
7.1,38.1705,3.40022,2.81086,0.815897,-84.4471,5.49072e+06
7.2,38.365,0.489133,2.81567,-0.719823,-320.259,5.59328e+06
7.3,38.4462,1.13376,2.75049,-0.590564,74.6364,5.59885e+06
7.4,38.6489,2.92038,2.72284,0.0332789,202.867,5.64001e+06
7.5,38.902,2.14165,2.69836,-0.523856,-83.3748,5.64696e+06
7.6,39.1615,3.04627,2.65542,-0.340101,105.103,5.65801e+06
7.7,39.4081,1.88921,2.5842,-1.08487,-126.447,5.67399e+06
7.8,39.6842,3.62846,2.4983,-0.647473,200.658,5.71426e+06
7.9,40.0507,3.70159,2.41982,-0.92717,12.3328,5.71441e+06
8,40.2523,0.350986,2.24941,-2.44954,-385.239,5.86282e+06
8.1,40.3534,1.67147,2.00275,-2.51723,148.782,5.88496e+06
8.2,40.6317,3.89631,1.74694,-2.65011,255.192,5.95008e+06
8.3,41.0141,3.76261,1.45724,-3.14132,-32.4513,5.95113e+06
8.4,41.4578,5.12912,1.11179,-3.79955,137.433,5.97002e+06
8.5,41.92,4.10215,0.72554,-3.87638,-147.571,5.9918e+06
8.6,42.4796,7.09675,0.262486,-5.40992,312.862,6.08968e+06
8.7,43.0022,3.31728,6.09488,-3.54687,-418.728,6.26501e+06
8.8,43.354,3.70071,5.73803,-3.55071,54.9748,6.26803e+06
8.9,43.7362,3.93596,5.39318,-3.31784,47.1856,6.27026e+06
9,43.9928,1.22016,5.11933,-2.20651,-301.597,6.36122e+06
9.1,44.184,2.60446,4.91044,-1.94354,175.934,6.39218e+06
9.2,44.5243,4.20699,4.73492,-1.54216,199.257,6.43188e+06
9.3,44.962,4.55323,4.60541,-1.04483,44.4759,6.43386e+06
9.4,45.4386,4.98228,4.52665,-0.528251,51.2055,6.43648e+06
9.5,45.9576,5.39934,4.49989,-0.0062304,48.1222,6.43879e+06
9.6,46.4312,4.07193,4.51632,0.336796,-160.628,6.4646e+06
9.7,46.8039,3.38007,4.57099,0.760219,-83.8539,6.47163e+06
9.8,47.14,3.33656,4.67124,1.24582,-4.10331,6.47164e+06
9.9,47.2802,-0.538965,4.82073,1.79167,-460.163,6.68339e+06
10,47.3159,1.25016,5.0164,2.09027,223.335,6.73327e+06
10.1,47.4974,2.37892,5.23783,2.31223,146.133,6.75463e+06
10.2,47.6036,-0.277754,5.52685,3.51084,-290.924,6.83926e+06
10.3,47.7349,2.9362,5.82931,2.45903,378.803,6.98276e+06
10.4,47.9453,1.27292,6.12272,3.39815,-176.705,7.01398e+06
10.5,48.2001,3.83353,0.117271,2.12739,282.438,7.09375e+06
10.6,48.6101,4.37028,0.312406,1.76005,55.6515,7.09685e+06
10.7,49.0426,4.28258,0.481663,1.61065,-15.4727,7.09709e+06
