50,1,2.5
0,1,0,0,0,0,0
0.1,1.18709,3.73328,6.21308,-1.39417,386.148,149110
0.2,1.75644,7.58109,6.003,-2.7593,419.554,325135
0.3,2.28628,3.08046,5.81384,-1.05571,-461.326,537957
0.4,2.37657,-1.26268,5.78914,0.556013,-472.586,761294
0.5,2.41564,2.04759,5.79826,-0.376161,393.75,916333
0.6,2.76842,4.98041,5.72082,-1.1524,359.656,1.04569e+06
0.7,3.36901,6.99679,5.58433,-1.55009,275.985,1.12185e+06
0.8,4.21952,9.95027,5.40066,-2.07454,426.642,1.30388e+06
0.9,5.19598,9.59901,5.21224,-1.695,10.4797,1.30399e+06
1,6.07874,8.08961,5.07192,-1.12507,-174.34,1.33438e+06
1.1,6.70955,4.55322,4.99847,-0.361027,-493.714,1.57813e+06
1.2,7.06968,2.65147,4.98993,0.189006,-266.054,1.64892e+06
1.3,7.29132,1.77342,5.03113,0.637387,-113.213,1.66174e+06
1.4,7.44116,1.20893,5.1157,1.05687,-57.793,1.66508e+06
1.5,7.45458,-0.98266,5.25539,1.75738,-267.08,1.73641e+06
1.6,7.23315,-3.51765,5.47273,2.62506,-267.617,1.80803e+06
1.7,6.76401,-5.92698,5.78059,3.56381,-197.151,1.8469e+06
1.8,6.00851,-9.1341,6.20037,4.81423,-271.739,1.92074e+06
1.9,5.13015,-8.22449,0.384225,4.42604,49.6435,1.9232e+06
2,4.44832,-5.45962,0.772021,3.36134,202.864,1.96436e+06
2.1,4.12757,-1.09235,1.03954,2.06822,485.014,2.19959e+06
2.2,4.15806,1.64563,1.20615,1.29458,337.431,2.31345e+06
2.3,4.49589,5.0789,1.29717,0.546466,475.74,2.53978e+06
2.4,5.09782,6.95307,1.32493,0.012041,263.034,2.60897e+06
2.5,5.68138,4.71819,1.31853,-0.139051,-339.938,2.72453e+06
2.6,5.99662,1.58623,1.3018,-0.192165,-471.839,2.94716e+06
2.7,6.02013,-1.11633,1.2787,-0.265531,-408.559,3.11408e+06
2.8,5.89297,-1.42175,1.23632,-0.581234,-60.1055,3.11769e+06
2.9,5.72962,-1.83808,1.16371,-0.868602,-81.5883,3.12435e+06
3,5.57258,-1.28521,1.05589,-1.29105,46.4466,3.12651e+06
3.1,5.58649,1.63001,0.882533,-2.21035,341.255,3.24296e+06
3.2,5.96159,6.01373,0.592616,-3.66769,452.774,3.44796e+06
3.3,6.72335,9.20152,0.163934,-4.90629,253.391,3.51217e+06
3.4,7.85016,12.8764,5.87962,-6.2278,440.357,3.70609e+06
3.5,9.16287,13.0852,5.25888,-6.0701,352.938,3.83065e+06
3.6,10.4849,13.3571,4.66725,-5.74255,467.493,4.0492e+06
3.7,11.7564,12.1892,4.10558,-5.52627,186.34,4.08392e+06
3.8,12.962,12.1499,3.56279,-5.29109,203.78,4.12545e+06
3.9,14.3773,16.4093,3.11092,-3.65935,492.531,4.36804e+06
4,16.0244,16.6018,2.74446,-3.66776,-5.5373,4.36807e+06
4.1,17.7719,18.343,2.39711,-3.31949,143.547,4.38867e+06
4.2,19.4913,16.2157,2.0229,-4.10012,-400.368,4.54897e+06
4.3,21.0739,15.541,1.5907,-4.52307,-313.842,4.64747e+06
4.4,22.5809,14.6165,1.1225,-4.80917,-410.476,4.81596e+06
4.5,23.9595,12.7825,0.644667,-4.64517,-478.661,5.04507e+06
4.6,25.2744,13.3355,0.159686,-4.97178,-66.5145,5.0495e+06
4.7,26.7107,15.0301,5.90755,-5.56442,220.707,5.09821e+06
4.8,28.3065,16.5391,5.33096,-5.80492,452.645,5.3031e+06
4.9,29.6862,11.2446,4.81089,-4.77078,-432.057,5.48977e+06
5,30.7161,9.41695,4.35026,-4.49447,-16.4772,5.49004e+06
5.1,31.7392,11.2279,3.93203,-3.80731,407.433,5.65604e+06
5.2,32.9238,12.5916,3.58102,-3.17443,228.848,5.70841e+06
5.3,34.0658,10.2536,3.22794,-3.91985,-221.655,5.75754e+06
5.4,35.2126,12.7193,2.88074,-3.03651,248.418,5.81926e+06
5.5,36.5486,13.9956,2.5931,-2.74271,117.281,5.83301e+06
5.6,37.778,10.7911,2.25672,-3.9007,-464.395,6.04867e+06
5.7,39.0235,14.0831,1.88425,-3.63328,325,6.1543e+06
5.8,40.3676,12.8795,1.4982,-4.05792,-357.36,6.282e+06
5.9,41.5906,11.5785,1.07953,-4.27508,-410.462,6.45048e+06
6,42.7443,11.4329,0.638291,-4.5129,-222.788,6.50012e+06
6.1,43.9378,12.2778,0.162077,-4.94026,-29.6556,6.501e+06
6.2,45.1705,12.1079,5.94941,-4.84781,11.4152,6.50113e+06
6.3,46.1256,7.12705,5.55815,-3.06155,-461.028,6.71367e+06
6.4,46.7254,4.93846,5.29442,-2.24672,-196.237,6.75218e+06
6.5,47.0413,1.45194,5.1188,-1.30739,-433.198,6.93984e+06
6.6,47.0652,-0.944198,5.02167,-0.650467,-319.566,7.04197e+06
6.7,47.0253,0.150408,4.96843,-0.410434,175.946,7.07292e+06
6.8,47.1749,2.84118,4.93308,-0.290209,408.668,7.23993e+06
6.9,47.6034,5.72991,4.91064,-0.154378,437.45,7.4313e+06
7,48.1193,4.58766,4.91747,0.2913,-160.122,7.45693e+06
7.1,48.7075,7.17483,4.95416,0.436309,393.718,7.61195e+06
7.2,49.2776,4.2031,5.02992,1.09362,-416.135,7.78512e+06
7.3,49.5436,1.06417,5.17698,1.87845,-408.314,7.95184e+06
7.4,49.5781,-0.421546,5.39443,2.48997,-131.861,7.96922e+06
7.5,49.5129,-0.88849,5.66266,2.8698,25.6039,7.96988e+06
7.6,49.4814,0.334028,5.94021,2.63109,201.259,8.01038e+06
7.7,49.5457,1.01112,6.19672,2.46017,98.2054,8.02003e+06
7.8,49.8603,5.30125,0.0797321,0.845578,442.509,8.21584e+06
