70,1,1
0,1,0,0,0,0
0.1,1.02138,0.427398,6.27254,-0.211955,2213.61
0.2,1.28636,4.86704,6.14122,-2.39797,241842
0.3,1.88403,7.06648,5.85309,-3.31794,304891
0.4,2.4654,4.57422,5.5876,-2.00878,377574
0.5,3.06101,7.32069,5.35409,-2.60361,485979
0.6,3.76919,6.85025,5.1208,-2.06238,487715
0.7,4.53467,8.46058,4.92419,-1.84005,528473
0.8,5.23033,5.46173,4.77611,-1.15715,653505
0.9,5.94891,8.91344,4.68241,-0.689646,826637
1,6.80794,8.26876,4.63713,-0.218666,832635
1.1,7.52014,5.97538,4.63514,0.178651,908706
1.2,8.17332,7.08635,4.67931,0.700802,926429
1.3,8.74293,4.30181,4.77348,1.20436,1.03679e+06
1.4,8.97615,0.351941,4.92876,1.9507,1.25496e+06
1.5,9.08306,1.78468,5.1373,2.19127,1.28794e+06
1.6,9.35444,3.64847,5.35575,2.13796,1.34141e+06
1.7,9.51011,-0.569696,5.65733,3.96326,1.56005e+06
1.8,9.55779,1.55489,6.01952,3.21239,1.62393e+06
1.9,9.54226,-1.84417,0.145311,4.93115,1.76256e+06
2,9.23469,-4.23352,0.688939,5.8248,1.84922e+06
2.1,9.03054,0.103476,1.18232,4.17607,2.0628e+06
2.2,9.02196,-0.285529,1.57864,3.73256,2.06903e+06
2.3,9.1478,2.79723,1.93757,3.5413,2.18813e+06
2.4,9.53481,4.9459,2.29502,3.67798,2.24312e+06
2.5,9.86995,1.72144,2.58742,2.12487,2.38325e+06
2.6,10.0406,1.68931,2.78781,1.89672,2.38326e+06
2.7,10.2594,2.69064,2.99445,2.2579,2.3956e+06
2.8,10.4288,0.696951,3.16864,1.23843,2.44371e+06
2.9,10.6855,4.42985,3.3876,3.14646,2.61318e+06
3,11.1264,4.38133,3.7097,3.31701,2.61318e+06
3.1,11.5135,3.35964,4.03691,3.26495,2.62474e+06
3.2,11.9051,4.44502,4.39887,3.9535,2.64626e+06
3.3,12.3727,4.88822,4.82033,4.46268,2.65386e+06
3.4,12.9943,7.55627,5.27325,4.48637,2.78222e+06
3.5,13.7521,7.61554,5.73955,4.80556,2.78396e+06
3.6,14.6287,9.96121,6.17643,3.85012,2.86002e+06
3.7,15.4025,5.57521,0.387657,5.94604,3.10286e+06
3.8,15.8851,4.14716,0.999815,6.18638,3.14891e+06
3.9,16.167,1.5064,1.61932,6.05702,3.30072e+06
4,16.4457,4.05383,2.217,6.02863,3.35783e+06
4.1,16.943,5.86133,2.83789,6.47154,3.38538e+06
4.2,17.4915,5.04405,3.46426,6.07583,3.39345e+06
4.3,17.763,0.413702,3.98278,4.45043,3.64317e+06
4.4,17.9627,3.51258,4.49099,5.60159,3.80849e+06
4.5,18.3711,4.63792,5.07637,6.04852,3.84958e+06
4.6,18.8955,5.89857,5.68541,6.03673,3.89285e+06
4.7,19.4186,4.63288,0.0455363,6.7653,3.90643e+06
4.8,20.0135,7.30332,0.652952,5.36664,3.97962e+06
4.9,20.6104,4.69094,1.21611,5.75428,4.10834e+06
5,20.9554,2.19668,1.77763,5.35687,4.23886e+06
5.1,21.2851,4.38706,2.31118,5.41788,4.2837e+06
5.2,21.5701,1.24783,2.77762,3.8483,4.42473e+06
5.3,21.8004,3.34711,3.20804,4.80104,4.47672e+06
5.4,21.9486,-0.374097,3.60254,3.15629,4.6426e+06
5.5,22.0703,2.75644,3.99791,4.69431,4.78e+06
5.6,22.3054,1.92646,4.47743,4.93894,4.78373e+06
5.7,22.6834,5.61622,5.00162,5.38277,5.03022e+06
5.8,23.3364,7.47918,5.54095,5.30062,5.10365e+06
5.9,24.1505,8.85649,6.05627,4.91816,5.13713e+06
6,24.9425,7.039,0.312658,5.79853,5.17858e+06
6.1,25.7678,9.46713,0.827964,4.52884,5.23729e+06
6.2,26.5315,5.8491,1.31101,4.97543,5.45806e+06
6.3,26.9401,2.30589,1.79265,4.51464,5.67954e+06
6.4,27.2163,3.20291,2.22953,4.26432,5.68521e+06
6.5,27.3696,-0.184474,2.57964,2.67607,5.84487e+06
6.6,27.5123,3.05303,2.90824,3.96179,5.97211e+06
6.7,27.9223,5.12805,3.35401,4.9813,6.02441e+06
6.8,28.3404,3.22817,3.81715,4.34445,6.06378e+06
