50,1,2.5
0,1,0,0,0,0,0
0.1,1.07782,1.55395,6.25402,-0.580553,160.554,25777.6
0.2,1.24265,1.73756,6.19333,-0.627686,21.9352,26258.7
0.3,1.56074,4.59942,6.07889,-1.64187,306.458,120175
0.4,2.00661,4.30705,5.9245,-1.43367,-10.6941,120289
0.5,2.44078,4.36801,5.7872,-1.30165,33.8481,121435
0.6,2.75758,1.99078,5.70525,-0.346509,-249.763,183817
0.7,3.07175,4.27621,5.64505,-0.844567,294.298,270428
0.8,3.58509,5.97212,5.54673,-1.10525,236.83,326516
0.9,4.19664,6.26035,5.44518,-0.920276,68.6346,331227
1,4.70076,3.83929,5.39699,-0.0514304,-290.272,415485
1.1,4.9216,0.555232,5.44515,1.02557,-402.79,577725
1.2,4.76728,-3.73575,5.61621,2.44536,-489.238,817079
1.3,4.28462,-5.95459,5.9051,3.34917,-183.91,850901
1.4,3.48734,-9.91016,0.0345321,4.86677,-374.432,991101
1.5,2.50959,-9.43639,0.512935,4.60253,-35.6392,992371
1.6,1.82154,-4.5001,0.885693,2.95942,473.239,1.21633e+06
1.7,1.5366,-1.29295,1.13155,2.01025,353.86,1.34154e+06
1.8,1.5887,2.27594,1.29016,1.19967,470.006,1.56245e+06
1.9,1.81264,2.18876,1.39258,0.847903,-35.8212,1.56373e+06
2,2.15454,4.6358,1.45206,0.350913,353.464,1.68867e+06
2.1,2.6059,4.38903,1.46935,-0.00548099,-42.2812,1.69046e+06
2.2,3.12523,6.00161,1.4473,-0.437603,235.218,1.74578e+06
2.3,3.744,6.38398,1.38432,-0.823577,45.008,1.74781e+06
2.4,4.28977,4.53644,1.29142,-1.02301,-293.307,1.83384e+06
2.5,4.63513,2.36928,1.18419,-1.10543,-341.91,1.95074e+06
2.6,4.8272,1.47643,1.06383,-1.29336,-160.324,1.97644e+06
2.7,4.94082,0.798193,0.925507,-1.4639,-133.295,1.99421e+06
2.8,5.19274,4.3313,0.72321,-2.62976,393.584,2.14912e+06
2.9,5.66559,5.12238,0.437355,-3.07938,16.4058,2.14939e+06
3,6.34067,8.34686,0.0657537,-4.33786,291.303,2.23425e+06
3.1,7.14526,7.58575,5.92774,-4.0049,-42.4259,2.23605e+06
3.2,8.02886,9.85258,5.49449,-4.53143,410.141,2.40426e+06
3.3,8.93428,8.30436,5.07394,-3.90951,-5.89043,2.4043e+06
3.4,9.8484,9.99873,4.69364,-3.65374,435.578,2.59403e+06
3.5,10.8394,9.88137,4.34612,-3.29878,121.509,2.60879e+06
3.6,11.6501,6.28018,4.00189,-3.67359,-388.358,2.75961e+06
3.7,12.4125,9.13626,3.68423,-2.61004,408.305,2.92632e+06
3.8,13.2616,7.83768,3.40951,-2.9113,-123.246,2.94151e+06
3.9,14.2085,11.1415,3.18192,-1.63184,348.461,3.06294e+06
4,15.3529,11.7416,3.02988,-1.42038,62.6455,3.06686e+06
4.1,16.7062,15.3078,2.95172,-0.156581,377.708,3.20953e+06
4.2,18.2895,16.3583,2.95192,0.160604,118.639,3.2236e+06
4.3,19.8727,15.3053,2.94509,-0.297501,-101.761,3.23396e+06
4.4,21.5188,17.6183,2.95426,0.48235,251.232,3.29708e+06
4.5,23.1663,15.3318,2.95693,-0.428983,-231.031,3.35045e+06
4.6,24.6592,14.526,2.8955,-0.802674,-76.2699,3.35627e+06
4.7,26.3228,18.7432,2.88713,0.633053,458.695,3.56667e+06
4.8,28.2473,19.7546,2.96456,0.924479,114.541,3.57979e+06
4.9,30.171,18.7216,3.03504,0.489186,-101.997,3.59019e+06
5,31.8199,14.2591,2.99855,-1.21873,-457.79,3.79976e+06
5.1,33.3826,16.9797,2.92407,-0.283038,291.855,3.88494e+06
5.2,35.0906,17.1791,2.89531,-0.294734,31.0864,3.88591e+06
5.3,36.5747,12.5467,2.77624,-2.06793,-489.155,4.12518e+06
5.4,37.6226,8.57718,2.49144,-3.55526,-483.116,4.35858e+06
5.5,38.5956,10.8553,2.1544,-3.2417,211.262,4.40322e+06
