50,1,1
0,1,0,0,0,0
0.1,1.08288,1.65682,6.24192,-0.821516,33270.5
0.2,1.29478,2.57883,6.13849,-1.23669,43793.6
0.3,1.76568,6.81979,5.91553,-3.17616,268577
0.4,2.4141,6.14707,5.6239,-2.64328,272575
0.5,3.10743,7.7069,5.3475,-2.83887,310710
0.6,3.91903,8.52488,5.07402,-2.60355,323574
0.7,4.69654,7.03739,4.84757,-1.94974,350909
0.8,5.40702,7.17921,4.67676,-1.4638,351453
0.9,5.94312,3.54537,4.54741,-1.16296,539187
1,6.26642,2.92356,4.45202,-0.751112,544748
1.1,6.73485,6.44747,4.42459,0.21001,719313
1.2,7.29202,4.69563,4.45709,0.445195,763950
1.3,7.6761,2.98493,4.51533,0.728645,806341
1.4,7.9153,1.79625,4.60733,1.12139,826545
1.5,8.19907,3.87281,4.74719,1.65185,890396
1.6,8.73485,6.8394,4.92986,1.95497,1.02237e+06
1.7,9.36259,5.70419,5.1568,2.6,1.03732e+06
1.8,9.755,2.1112,5.48357,4.00993,1.19543e+06
1.9,9.7417,-2.40396,5.98815,6.15758,1.42571e+06
2,9.4955,-2.44005,0.325707,6.16817,1.42574e+06
2.1,9.14715,-4.43313,0.974722,6.66919,1.5048e+06
2.2,8.93459,0.137459,1.57593,5.56423,1.72854e+06
2.3,9.10129,3.18822,2.12259,5.51264,1.82394e+06
2.4,9.55421,5.86545,2.70065,6.16685,1.89551e+06
2.5,10.0987,4.9674,3.2913,5.65947,1.90721e+06
2.6,10.4817,2.68098,3.81174,4.82267,1.96387e+06
2.7,10.6815,1.30473,4.2891,4.78783,1.98048e+06
2.8,10.7226,-0.500279,4.77993,5.10657,2.00951e+06
2.9,10.4645,-4.70428,5.33931,6.25577,2.20133e+06
3,9.83164,-7.93034,6.04094,7.8258,2.29655e+06
3.1,9.23284,-3.957,0.444503,5.83634,2.48166e+06
3.2,9.05569,0.376899,0.92565,3.8809,2.69451e+06
3.3,9.01688,-1.14508,1.31134,3.77331,2.73859e+06
3.4,9.10588,2.906,1.65019,3.11552,2.95187e+06
3.5,9.52513,5.47529,1.94922,2.9323,3.0369e+06
3.6,10.0736,5.48401,2.22087,2.50938,3.03695e+06
3.7,10.563,4.29126,2.43392,1.74404,3.05635e+06
3.8,11.1156,6.77188,2.64296,2.47975,3.1351e+06
3.9,11.781,6.53371,2.87563,2.18805,3.13584e+06
4,12.4144,6.1331,3.07988,1.91202,3.13778e+06
4.1,12.8068,1.71582,3.16028,-0.297469,3.37393e+06
4.2,12.8763,-0.326727,3.0795,-1.32481,3.42438e+06
4.3,12.9007,0.813117,2.97292,-0.817661,3.44037e+06
4.4,12.9365,-0.097412,2.86397,-1.36807,3.45019e+06
4.5,13.1271,3.90538,2.81515,0.381128,3.64982e+06
4.6,13.5997,5.54916,2.88491,1.02358,3.68392e+06
4.7,14.1595,5.64718,2.98421,0.971062,3.68408e+06
4.8,14.6204,3.57145,3.02662,-0.120448,3.73584e+06
4.9,15.0985,5.99223,3.07203,1.03373,3.80738e+06
5,15.8417,8.87189,3.24674,2.47452,3.90785e+06
5.1,16.6105,6.50898,3.44033,1.42326,3.97625e+06
5.2,17.1273,3.8327,3.5275,0.335844,4.06636e+06
5.3,17.5336,4.29234,3.58122,0.741669,4.06866e+06
5.4,17.949,4.01607,3.66019,0.844518,4.06984e+06
5.5,18.2712,2.43024,3.72332,0.427729,4.10325e+06
5.6,18.6313,4.76442,3.82815,1.66076,4.17166e+06
5.7,18.9187,0.994379,3.94037,0.618053,4.36118e+06
5.8,19.2228,5.0675,4.08905,2.31846,4.58239e+06
5.9,19.5758,2.00153,4.30165,1.99115,4.70966e+06
6,19.8212,2.89382,4.53137,2.59073,4.72258e+06
6.1,20.308,6.82671,4.82354,3.15737,4.96099e+06
6.2,20.9758,6.51774,5.16477,3.66936,4.96114e+06
6.3,21.4515,2.9607,5.60052,5.13615,5.10495e+06
6.4,21.8116,4.29117,6.09831,4.7376,5.13491e+06
6.5,22.342,6.34419,0.239392,3.70203,5.1856e+06
6.6,23.0599,8.01297,0.562099,2.74577,5.21615e+06
6.7,23.8871,8.5295,0.811571,2.23568,5.2183e+06
6.8,24.5507,4.76688,1.07536,2.95334,5.4246e+06
6.9,25.0168,4.54778,1.35023,2.53275,5.42648e+06
7,25.6212,7.52828,1.56867,1.88847,5.54665e+06
7.1,26.2808,5.65529,1.73043,1.32238,5.59911e+06
7.2,26.8088,4.89959,1.83495,0.762765,5.60729e+06
7.3,27.3239,5.40136,1.89128,0.367138,5.61112e+06
7.4,27.6998,2.11692,1.87858,-0.617881,5.76173e+06
7.5,27.7158,-1.78586,1.76634,-1.59251,5.97878e+06
7.6,27.3771,-4.97622,1.57196,-2.24469,6.13008e+06
7.7,26.9927,-2.69859,1.31867,-2.867,6.19714e+06
7.8,26.8368,-0.397018,0.989282,-3.77204,6.25917e+06
7.9,26.7966,-0.413515,0.59375,-4.11311,6.26e+06
8,26.8502,1.47088,0.129366,-5.15876,6.29686e+06
8.1,27.0175,1.82326,5.88773,-5.26848,6.2991e+06
8.2,27.154,0.894173,5.3931,-4.60998,6.30433e+06
8.3,27.1834,-0.290834,4.96829,-3.91104,6.31514e+06
8.4,27.2806,2.24491,4.59341,-3.50591,6.42564e+06
8.5,27.3486,-0.886584,4.24847,-3.48689,6.55017e+06
8.6,27.4359,2.6705,3.96776,-2.06171,6.7296e+06
8.7,27.8303,5.2296,3.82437,-0.789117,6.81451e+06
8.8,28.3187,4.53891,3.74676,-0.771215,6.82131e+06
8.9,28.8966,7.01865,3.73476,0.532119,6.89752e+06
9,29.4367,3.78387,3.7352,-0.523239,7.03492e+06
9.1,29.8799,5.08015,3.72341,0.28748,7.0551e+06
9.2,30.2435,2.19037,3.7054,-0.651826,7.16463e+06
9.3,30.3674,0.285056,3.61194,-1.23321,7.21201e+06
9.4,30.4813,1.99508,3.53765,-0.252429,7.24731e+06
9.5,30.545,-0.72581,3.45838,-1.34758,7.34067e+06
9.6,30.5103,0.0314466,3.3485,-0.856797,7.3474e+06
9.7,30.7136,4.03421,3.36575,1.20182,7.54111e+06
9.8,30.9259,0.213803,3.3994,-0.522595,7.72165e+06
9.9,31.0423,2.11526,3.39925,0.519568,7.76493e+06
10,31.1015,-0.931856,3.38407,-0.825697,7.88024e+06
10.1,30.8862,-3.37875,3.24676,-1.93863,7.95373e+06
