70,1,1
0,1,0,0,0,0
0.1,1.18201,3.63786,6.19257,-1.80261,160512
0.2,1.67324,6.17227,5.95342,-2.94418,241351
0.3,2.42426,8.8147,5.60886,-3.87157,338894
0.4,3.20795,6.87594,5.2733,-2.86753,379972
0.5,3.85252,6.02615,5.0181,-2.24642,387195
0.6,4.57528,8.43131,4.80346,-2.00079,476298
0.7,5.28085,5.68726,4.62986,-1.51082,580728
0.8,5.87499,6.20107,4.5047,-0.988198,584728
0.9,6.55004,7.30354,4.43612,-0.378327,601702
1,7.32656,8.22736,4.42827,0.221837,613269
1.1,8.01997,5.64083,4.45642,0.347624,709928
1.2,8.41474,2.25472,4.49451,0.425408,875099
1.3,8.68289,3.10481,4.56529,0.985882,885292
1.4,9.16976,6.625,4.69776,1.6254,1.06578e+06
1.5,9.62905,2.54987,4.88923,2.26776,1.29672e+06
1.6,9.68665,-1.42344,5.16501,3.33158,1.50432e+06
1.7,9.48616,-2.59767,5.53438,4.07025,1.51652e+06
1.8,9.21732,-2.76178,5.95904,4.3889,1.51653e+06
1.9,9.15897,1.62379,0.0129649,2.29404,1.75559e+06
2,9.31774,1.55859,0.241975,2.26407,1.75569e+06
2.1,9.30707,-1.74241,0.539098,3.61172,1.89864e+06
2.2,9.23967,0.379558,0.84305,2.48833,1.9496e+06
2.3,9.0884,-3.3801,1.12853,3.12696,2.15891e+06
2.4,8.76215,-3.15434,1.41621,2.62636,2.15898e+06
2.5,8.61587,0.217903,1.6483,2.07994,2.31371e+06
2.6,8.58778,-0.788761,1.82852,1.51124,2.32941e+06
2.7,8.5676,0.382817,1.96512,1.23644,2.34867e+06
2.8,8.63492,0.961389,2.07261,0.921475,2.35358e+06
2.9,8.79393,2.21917,2.15957,0.829367,2.37625e+06
3,9.05107,2.92334,2.23266,0.639126,2.38363e+06
3.1,9.52783,6.62053,2.33633,1.46683,2.56955e+06
3.2,10.0884,4.58403,2.42946,0.387967,2.62242e+06
3.3,10.6839,7.33104,2.50532,1.14709,2.72295e+06
3.4,11.4813,8.62019,2.63287,1.42158,2.74494e+06
3.5,12.2132,6.0131,2.70596,0.0363806,2.82828e+06
3.6,12.9077,7.87867,2.74178,0.685671,2.87318e+06
3.7,13.6604,7.17586,2.78493,0.179572,2.87882e+06
3.8,14.2218,4.05649,2.72121,-1.45093,2.99747e+06
3.9,14.8262,8.02422,2.65455,0.100169,3.19806e+06
4,15.5584,6.62192,2.62207,-0.749665,3.22161e+06
4.1,16.3782,9.77172,2.60238,0.351014,3.35045e+06
4.2,17.3564,9.79297,2.62556,0.114338,3.35049e+06
4.3,18.1852,6.78754,2.55959,-1.42757,3.46259e+06
4.4,18.8951,7.40929,2.41498,-1.4788,3.4679e+06
4.5,19.682,8.32721,2.26634,-1.51094,3.47944e+06
4.6,20.4249,6.5472,2.06888,-2.41903,3.52348e+06
4.7,21.0772,6.50992,1.80408,-2.88201,3.52368e+06
4.8,21.686,5.6799,1.48883,-3.40259,3.53772e+06
4.9,22.0945,2.486,1.14022,-3.472,3.70311e+06
5,22.3555,2.73529,0.76899,-3.94212,3.70312e+06
5.1,22.6869,3.8877,0.337126,-4.68435,3.71446e+06
5.2,23.1253,4.83796,6.1234,-5.19717,3.72443e+06
5.3,23.4797,2.24674,5.67236,-3.82472,3.79787e+06
5.4,23.6905,1.96815,5.31137,-3.37989,3.79794e+06
5.5,24.0849,5.89518,4.94937,-3.73499,4.03983e+06
5.6,24.7205,6.83027,4.5975,-3.27382,4.05867e+06
5.7,25.4752,8.28227,4.30178,-2.60997,4.09385e+06
5.8,26.3303,8.83195,4.06871,-2.04897,4.09871e+06
5.9,27.1007,6.56702,3.84536,-2.46408,4.1657e+06
6,27.7074,5.56461,3.59287,-2.6153,4.17797e+06
6.1,28.3837,7.97184,3.39601,-1.319,4.24944e+06
6.2,29.1296,6.94214,3.24403,-1.73632,4.26256e+06
6.3,29.6986,4.43936,3.00877,-2.98713,4.33855e+06
6.4,29.98,1.22382,2.62558,-4.65849,4.47107e+06
6.5,30.2109,3.39059,2.18711,-4.1914,4.5228e+06
6.6,30.4337,1.11061,1.71997,-5.0751,4.61703e+06
6.7,30.7289,4.82312,1.18593,-5.76516,4.76689e+06
6.8,31.2343,5.26227,0.58295,-6.27375,4.76697e+06
6.9,31.824,6.45206,6.2009,-6.95735,4.77882e+06
7,32.3768,4.55452,5.55586,-5.91311,4.81028e+06
7.1,32.7699,3.31296,5.00262,-5.17686,4.81843e+06
7.2,33.1387,4.07921,4.5069,-4.70462,4.83825e+06
7.3,33.5683,4.54187,4.06314,-4.16436,4.84576e+06
7.4,34.0524,5.16321,3.67454,-3.60924,4.85322e+06
7.5,34.7114,8.03939,3.38856,-2.09638,4.95795e+06
7.6,35.4935,7.60139,3.17246,-2.24449,4.96029e+06
7.7,36.1159,4.85601,2.87805,-3.65578,5.05254e+06
7.8,36.7564,7.94048,2.57545,-2.45675,5.16883e+06
7.9,37.4577,6.10828,2.27814,-3.46915,5.21559e+06
8,37.9459,3.70061,1.87718,-4.48576,5.30981e+06
8.1,38.4425,6.24605,1.41421,-4.87326,5.37908e+06
8.2,39.0246,5.39048,0.910478,-5.15069,5.40177e+06
8.3,39.7752,9.63725,0.300792,-7.13218,5.59236e+06
8.4,40.5548,5.87518,5.95965,-5.26927,5.76469e+06
8.5,41.2517,7.99117,5.39687,-5.86369,5.84291e+06
8.6,41.833,3.68069,4.88404,-4.55167,6.05328e+06
8.7,42.1158,1.99155,4.45435,-4.10352,6.08091e+06
8.8,42.4304,4.33547,4.08843,-3.1558,6.16924e+06
8.9,42.7301,1.64631,3.74635,-3.76378,6.25783e+06
9,42.9683,3.13725,3.41383,-2.88512,6.28761e+06
9.1,43.0596,-1.30605,3.0198,-5.03746,6.52651e+06
9.2,42.8563,-2.70349,2.47438,-5.86223,6.55734e+06
9.3,42.7638,0.842613,1.92776,-5.2289,6.69422e+06
9.4,42.9854,3.60568,1.3932,-5.58702,6.77e+06
9.5,43.2206,1.06288,0.834084,-5.46127,6.89873e+06
9.6,43.2155,-1.22891,0.317078,-4.76406,6.98408e+06
9.7,43.1982,0.834901,6.06843,-5.81072,7.03455e+06
9.8,43.2986,1.11753,5.48922,-5.70249,7.03911e+06
9.9,43.335,-0.375671,4.96005,-4.91987,7.05432e+06
10,43.2469,-1.36732,4.49461,-4.42684,7.06006e+06
10.1,43.1903,0.269322,4.08888,-3.64404,7.10838e+06
10.2,43.3606,3.17154,3.79059,-2.27561,7.22533e+06
10.3,43.7736,5.09835,3.61647,-1.19955,7.27211e+06
10.4,44.4831,9.09429,3.59705,0.813267,7.46886e+06
10.5,45.3759,8.76074,3.68236,0.900461,7.47053e+06
10.6,46.2962,9.64308,3.80432,1.54036,7.47995e+06
10.7,47.0729,5.89891,3.90274,0.457801,7.66627e+06
10.8,47.5722,4.08913,3.93327,0.158036,7.71153e+06
10.9,48.0855,6.17106,4.00287,1.22735,7.76726e+06
11,48.6392,4.9043,4.12517,1.23534,7.78967e+06
11.1,49.0419,3.15061,4.24683,1.21858,7.83281e+06
11.2,49.5484,6.95943,4.42964,2.38543,8.03955e+06
11.3,50.0554,3.17904,4.67314,2.56291,8.23522e+06
11.4,50.2589,0.876954,4.95675,3.1617,8.30227e+06
11.5,50.2855,-0.361535,5.30646,3.85686,8.31685e+06
11.6,50.2325,-0.692367,5.71591,4.31453,8.31695e+06
11.7,50.3132,2.3457,6.08977,3.08134,8.44105e+06
11.8,50.6499,4.39862,0.0664265,2.08624,8.49281e+06
11.9,51.1565,5.73633,0.238789,1.34926,8.51386e+06
12,51.7366,5.86592,0.363822,1.14133,8.51398e+06
12.1,52.1916,3.24658,0.528465,2.11867,8.60342e+06
12.2,52.4749,2.42549,0.743574,2.15821,8.6141e+06
12.3,52.6715,1.51035,0.957317,2.09167,8.6279e+06
12.4,53.0166,5.37439,1.0945,0.688257,8.82674e+06
12.5,53.4784,3.86318,1.15788,0.570022,8.86026e+06
12.6,54.0163,6.89346,1.16266,-0.473541,8.9865e+06
12.7,54.5459,3.69674,1.12569,-0.2552,9.13246e+06
12.8,54.9491,4.36948,1.07079,-0.844178,9.13806e+06
12.9,55.3251,3.15197,0.980583,-0.948143,9.16013e+06
13,55.7236,4.82515,0.84149,-1.84488,9.195e+06
13.1,56.1577,3.85407,0.656964,-1.82286,9.2096e+06
13.2,56.6663,6.32989,0.409891,-3.13263,9.28169e+06
13.3,57.1083,2.48894,0.179515,-1.42627,9.4679e+06
13.4,57.4451,4.24509,6.27344,-2.34448,9.50473e+06
13.5,57.9103,5.04861,6.021,-2.67682,9.51312e+06
13.6,58.5267,7.25458,5.7098,-3.48968,9.57958e+06
13.7,59.1976,6.16859,5.39739,-2.76091,9.59095e+06
13.8,59.9876,9.61018,5.0937,-3.21979,9.77069e+06
