50,1,1
0,1,0,0,0,0,0
0.1,1.01909,0.381865,6.28145,-0.0346635,55.5466,3085.43
0.2,1.20076,3.25128,6.26496,-0.294812,417.407,177314
0.3,1.68028,6.33887,6.22159,-0.571934,449.335,379216
0.4,2.43185,8.69175,6.1541,-0.776526,342.971,496845
0.5,3.34134,9.49716,6.07352,-0.833713,118.542,510897
0.6,4.17761,7.2285,6.00121,-0.611972,-328.916,619083
0.7,4.75878,4.3954,5.95364,-0.339554,-411.64,788531
0.8,5.31875,6.80313,5.91086,-0.51469,353.253,913318
0.9,5.98072,6.43628,5.86263,-0.449494,-51.5727,915978
1,6.62642,6.47766,5.81938,-0.41475,8.17754,916045
1.1,7.44393,9.87087,5.76628,-0.645323,499.477,1.16552e+06
1.2,8.29831,7.21787,5.71439,-0.392921,-386.451,1.31487e+06
1.3,9.00162,6.84857,5.67895,-0.315618,-51.83,1.31755e+06
1.4,9.64571,6.03354,5.65298,-0.203608,-117.492,1.33136e+06
1.5,10.3647,8.34523,5.62683,-0.318505,342.361,1.44857e+06
1.6,11.1399,7.15861,5.60197,-0.17863,-172.314,1.47826e+06
1.7,11.8447,6.93876,5.58771,-0.106566,-30.1301,1.47917e+06
1.8,12.605,8.26591,5.5753,-0.141246,197.797,1.51829e+06
1.9,13.3962,7.55862,5.56652,-0.0343322,-102.021,1.5287e+06
2,14.112,6.75769,5.56876,0.0790864,-115.859,1.54212e+06
2.1,14.7117,5.23625,5.58481,0.242099,-221.932,1.59138e+06
2.2,15.2648,5.8261,5.60979,0.257041,89.2529,1.59934e+06
2.3,15.9075,7.02747,5.63395,0.225529,179.142,1.63144e+06
2.4,16.4879,4.58089,5.66808,0.457481,-357.288,1.75909e+06
2.5,16.8638,2.93606,5.72251,0.631284,-238.675,1.81606e+06
2.6,17.0987,1.76117,5.7925,0.768376,-169.078,1.84464e+06
2.7,17.3824,3.91297,5.86261,0.631753,317.718,1.94559e+06
2.8,17.858,5.60088,5.92046,0.52382,248.838,2.00751e+06
2.9,18.3631,4.50092,5.97906,0.647502,-158.591,2.03266e+06
3,18.8042,4.32078,6.04583,0.687128,-24.5179,2.03326e+06
3.1,19.1435,2.46554,6.12373,0.870074,-268.727,2.10548e+06
3.2,19.3909,2.48399,6.21124,0.878696,3.63655,2.10549e+06
3.3,19.4776,-0.74974,0.0307863,1.17452,-470.182,2.32656e+06
3.4,19.2532,-3.73602,0.161462,1.43626,-435.761,2.51645e+06
3.5,19.0121,-1.0841,0.292382,1.18142,383.473,2.6635e+06
3.6,18.9194,-0.769151,0.407726,1.12397,42.2704,2.66529e+06
3.7,19.0113,2.6041,0.504356,0.809683,489.839,2.90523e+06
3.8,19.2046,1.2631,0.588323,0.86761,-200.505,2.94543e+06
3.9,19.1956,-1.43948,0.682518,1.01268,-402.183,3.10718e+06
4,18.9808,-2.85495,0.785717,1.04857,-214.552,3.15321e+06
4.1,18.6916,-2.93006,0.88755,0.986996,-17.1716,3.15351e+06
4.2,18.4133,-2.63581,0.981895,0.899445,37.9612,3.15495e+06
4.3,18.1582,-2.46841,1.06766,0.815405,19.7885,3.15534e+06
4.4,18.0629,0.561141,1.13891,0.612139,447.586,3.35567e+06
4.5,17.9967,-1.88543,1.20049,0.616966,-368.633,3.49156e+06
4.6,17.8482,-1.08493,1.25675,0.508669,116.767,3.5052e+06
4.7,17.865,1.42034,1.30001,0.357958,372.722,3.64412e+06
4.8,18.0332,1.94285,1.33089,0.259781,76.6747,3.65e+06
4.9,18.3111,3.61466,1.35078,0.138523,249.197,3.7121e+06
5,18.6168,2.49947,1.36137,0.0730157,-168.032,3.74033e+06
5.1,18.9711,4.58661,1.36236,-0.0533169,311.761,3.83753e+06
5.2,19.3186,2.36342,1.35478,-0.0979176,-333.976,3.94907e+06
5.3,19.5586,2.43559,1.34057,-0.186261,9.74847,3.94916e+06
5.4,19.9102,4.59697,1.3153,-0.319798,322.292,4.05304e+06
5.5,20.3171,3.54111,1.28029,-0.379765,-159.778,4.07856e+06
5.6,20.6017,2.15143,1.23995,-0.426024,-209.932,4.12264e+06
5.7,20.8861,3.53706,1.19103,-0.553268,204.51,4.16446e+06
5.8,21.3009,4.76034,1.12944,-0.679255,179.239,4.19659e+06
5.9,21.8356,5.9356,1.05514,-0.807452,170.888,4.22579e+06
6,22.3905,5.16297,0.972392,-0.845965,-119.813,4.24015e+06
6.1,22.9977,6.98301,0.879338,-1.01646,264.426,4.31007e+06
6.2,23.5547,4.15471,0.782868,-0.908764,-424.048,4.48988e+06
6.3,23.9411,3.57168,0.690881,-0.929387,-91.0567,4.49817e+06
6.4,24.4686,6.98209,0.582965,-1.2312,495.982,4.74417e+06
6.5,25.2436,8.51925,0.451568,-1.39661,219.135,4.79219e+06
6.6,26.0134,6.87337,0.317007,-1.29125,-245.396,4.85241e+06
6.7,26.7326,7.50947,0.183892,-1.36934,89.4472,4.86041e+06
6.8,27.3349,4.53405,0.0597091,-1.11158,-434.48,5.04919e+06
6.9,27.6308,1.38124,6.24594,-0.82587,-458.706,5.2596e+06
