50,1,1
0,1,0,0,0,0,0
0.1,1.01031,0.206189,6.27805,-0.102254,22.6976,515.191
0.2,1.08857,1.3583,6.23933,-0.668472,126.941,16629.3
0.3,1.43818,5.62439,6.06809,-2.73068,471.933,239350
0.4,1.82956,2.21078,5.88388,-0.958962,-373.949,379188
0.5,1.9565,0.329501,5.84096,0.100211,-206.272,421736
0.6,2.06304,1.80082,5.82823,-0.353019,168.404,450096
0.7,2.44123,5.75128,5.71637,-1.85316,449.131,651815
0.8,2.87559,2.94517,5.60262,-0.433794,-312.21,749290
0.9,3.13287,2.20072,5.58919,0.1655,-80.0466,755697
1,3.52842,5.70706,5.5542,-0.855244,405.459,920094
1.1,4.17172,7.15609,5.45921,-1.02996,172.649,949902
1.2,4.75696,4.55249,5.41771,0.194037,-295.923,1.03747e+06
1.3,5.31319,6.57243,5.42281,-0.0929847,238.664,1.09443e+06
1.4,6.05892,8.34157,5.40347,-0.290446,209.807,1.13845e+06
1.5,6.81722,6.82349,5.41744,0.57086,-171.069,1.16772e+06
1.6,7.38417,4.50634,5.53135,1.71992,-260.331,1.23549e+06
1.7,7.88298,5.47448,5.70052,1.64243,118.48,1.24953e+06
1.8,8.29004,2.65502,5.93782,3.11675,-307.11,1.34384e+06
1.9,8.56069,2.77161,6.25281,3.15079,18.3235,1.34418e+06
2,8.92883,4.59771,0.237783,2.19174,198.746,1.38368e+06
2.1,9.20915,1.0395,0.534063,3.66472,-406.498,1.54892e+06
2.2,9.17847,-1.61269,0.938422,4.32343,-330.243,1.65798e+06
2.3,9.11484,0.318994,1.32611,3.47788,197.544,1.697e+06
2.4,9.26405,2.64981,1.6418,2.89531,258.739,1.76395e+06
2.5,9.47791,1.61338,1.90304,2.31023,-135.334,1.78226e+06
2.6,9.50219,-1.14492,2.08477,1.28889,-328.599,1.89024e+06
2.7,9.57436,2.59939,2.2426,1.91874,438.107,2.08218e+06
2.8,9.64296,-1.24186,2.35286,0.261556,-440.752,2.27644e+06
2.9,9.73329,3.0579,2.43894,1.48958,496.923,2.52337e+06
3,10.0601,3.47935,2.58135,1.37104,50.0803,2.52588e+06
3.1,10.2506,0.325159,2.6381,-0.241428,-351.045,2.64912e+06
3.2,10.4226,3.11555,2.66321,0.748938,317.32,2.74981e+06
3.3,10.6719,1.8709,2.69937,-0.0251756,-135.606,2.7682e+06
3.4,11.0551,5.79936,2.77575,1.57154,441.61,2.96322e+06
3.5,11.7865,8.83835,2.99782,2.90622,336.505,3.07645e+06
3.6,12.452,4.46953,3.17802,0.708897,-480.903,3.30772e+06
3.7,12.7165,0.820576,3.1589,-1.0934,-401.841,3.46919e+06
3.8,12.9624,4.09676,3.13133,0.539589,360.486,3.59914e+06
3.9,13.2835,2.32557,3.14101,-0.345046,-194.851,3.63711e+06
4,13.5519,3.04121,3.12418,0.00690572,78.8389,3.64333e+06
4.1,13.9194,4.30911,3.15626,0.637564,139.535,3.6628e+06
4.2,14.3698,4.69997,3.23068,0.857217,42.5778,3.66461e+06
4.3,14.8749,5.40355,3.3368,1.27317,76.5255,3.67047e+06
4.4,15.2218,1.53656,3.3752,-0.498346,-429.363,3.85482e+06
4.5,15.2323,-1.3317,3.26032,-1.81556,-317.831,3.95584e+06
4.6,15.1434,-0.446791,3.10237,-1.35627,97.2377,3.96529e+06
4.7,15.2246,2.0682,3.02767,-0.146183,277.599,4.04235e+06
4.8,15.2701,-1.15579,2.92988,-1.81236,-354.346,4.16791e+06
4.9,15.3071,1.88909,2.816,-0.485037,339.139,4.28293e+06
5,15.4695,1.3599,2.74675,-0.904003,-56.0046,4.28607e+06
5.1,15.566,0.572016,2.6282,-1.47139,-85.6008,4.29339e+06
5.2,15.7731,3.56297,2.53191,-0.476829,341.099,4.40974e+06
5.3,16.1925,4.82367,2.49553,-0.255956,147.553,4.43151e+06
5.4,16.767,6.66624,2.49173,0.17942,214.164,4.47738e+06
5.5,17.5542,9.08067,2.54349,0.866482,278.267,4.55481e+06
5.6,18.3636,7.1067,2.57546,-0.228469,-218.698,4.60264e+06
5.7,18.9143,3.91786,2.47248,-1.81832,-357.993,4.7308e+06
5.8,19.2974,3.74818,2.27102,-2.21882,-20.291,4.73121e+06
5.9,19.6883,4.07628,2.03397,-2.53657,33.4431,4.73233e+06
6,20.1972,6.10365,1.77626,-2.66536,231.493,4.78592e+06
6.1,20.8942,7.84503,1.49031,-3.09606,193.112,4.82321e+06
6.2,21.6908,8.09969,1.15554,-3.60085,6.48487,4.82325e+06
6.3,22.4263,6.59602,0.793457,-3.58305,-201.649,4.86392e+06
6.4,23.1097,7.06564,0.410705,-4.05189,32.3175,4.86496e+06
6.5,23.949,9.69438,6.21869,-5.4204,281.565,4.94424e+06
6.6,24.6997,5.32359,5.78805,-3.2047,-472.709,5.16769e+06
6.7,25.3506,7.66266,5.43302,-3.81835,286.693,5.24988e+06
6.8,26.1095,7.5204,5.07343,-3.36308,9.56054,5.24998e+06
6.9,26.6472,3.25553,4.78812,-2.43942,-491.716,5.49176e+06
7,27.0857,5.52436,4.56876,-1.90675,281.409,5.57095e+06
7.1,27.6396,5.56083,4.40222,-1.42586,7.62178,5.57101e+06
7.2,28.0119,1.87972,4.25029,-1.66138,-435.624,5.76078e+06
7.3,28.0996,-0.128329,4.08063,-1.76407,-234.943,5.81598e+06
7.4,28.153,1.20482,3.94413,-0.959003,152.47,5.83922e+06
7.5,28.0668,-2.94556,3.79031,-2.16789,-476.824,6.06659e+06
