70,1,1
0,1,0,0,0,0
0.1,1.01822,0.364225,6.27411,-0.180626,1607.58
0.2,1.20678,3.4045,6.1807,-1.67757,113880
0.3,1.62697,4.99049,5.97766,-2.3574,145824
0.4,2.05835,3.63968,5.78235,-1.54391,166623
0.5,2.45924,4.37437,5.62512,-1.58322,174758
0.6,2.90701,4.58113,5.47882,-1.33228,175743
0.7,3.45025,6.27895,5.33594,-1.50089,217642
0.8,3.8831,2.38753,5.26019,-0.0338383,419957
0.9,4.18726,3.69565,5.2607,0.0441404,444854
1,4.74711,7.49973,5.23674,-0.515392,648136
1.1,5.5868,9.29351,5.18484,-0.513728,694679
1.2,6.42024,7.37585,5.17679,0.351786,744093
1.3,7.00471,4.30426,5.26936,1.51896,870604
1.4,7.27145,1.00782,5.48863,2.90978,1.00814e+06
1.5,7.19088,-2.64521,5.86512,4.67132,1.16318e+06
1.6,7.10126,0.89225,6.25504,3.05268,1.3233e+06
1.7,6.99226,-3.03231,0.373253,4.90234,1.5175e+06
1.8,6.79584,-0.9025,0.805316,3.75512,1.56429e+06
1.9,6.79504,0.869092,1.1344,2.85643,1.59841e+06
2,6.97112,2.63786,1.38185,2.1234,1.63686e+06
2.1,7.2904,3.73934,1.56649,1.58519,1.65232e+06
2.2,7.57074,1.86127,1.69847,1.03426,1.70436e+06
2.3,7.63528,-0.574816,1.76822,0.347235,1.78908e+06
2.4,7.75076,2.88433,1.79682,0.233336,1.96165e+06
2.5,8.01181,2.33695,1.79318,-0.305953,1.96565e+06
2.6,8.41897,5.80631,1.75682,-0.432105,2.13918e+06
2.7,9.20567,9.9277,1.70696,-0.582571,2.38376e+06
2.8,10.1931,9.82456,1.62406,-1.0752,2.38393e+06
2.9,10.9699,5.71727,1.49073,-1.54556,2.63043e+06
3,11.508,5.04889,1.31418,-1.9738,2.63813e+06
3.1,11.9092,2.97346,1.11008,-2.06902,2.7044e+06
3.2,12.3535,5.9376,0.844482,-3.29205,2.81355e+06
3.3,12.78,2.56168,0.560342,-2.31017,2.97396e+06
3.4,13.1118,4.07732,0.284557,-3.20049,2.99943e+06
3.5,13.6532,6.73322,6.178,-4.56229,3.08318e+06
3.6,14.3164,6.50289,5.7328,-4.2977,3.08329e+06
3.7,14.903,5.23496,5.34303,-3.50461,3.09774e+06
3.8,15.3193,3.11268,5.04043,-2.5881,3.15065e+06
3.9,15.6029,2.56869,4.80874,-2.05319,3.15341e+06
4,15.7091,-0.437388,4.63035,-1.55894,3.27889e+06
4.1,15.8281,2.82505,4.50917,-0.832891,3.43278e+06
4.2,16.0666,1.9466,4.44478,-0.460571,3.44409e+06
4.3,16.4581,5.88235,4.44899,0.543442,3.6622e+06
4.4,17.0777,6.50687,4.53087,1.09108,3.66766e+06
4.5,17.8189,8.30915,4.67054,1.68237,3.71553e+06
4.6,18.573,6.76467,4.86396,2.21029,3.74695e+06
4.7,19.0689,3.13124,5.12957,3.17596,3.9208e+06
4.8,19.4051,3.59443,5.46251,3.4569,3.92672e+06
4.9,19.7957,4.23125,5.81217,3.4968,3.93511e+06
5,20.3577,7.03289,6.10579,2.31982,4.03722e+06
5.1,20.9921,5.66444,0.0910914,3.02509,4.05961e+06
5.2,21.4873,4.26113,0.423643,3.57982,4.08631e+06
5.3,22.0928,7.82663,0.692008,1.82045,4.23889e+06
5.4,22.8555,7.42926,0.864612,1.61736,4.24189e+06
5.5,23.4891,5.24983,1.03991,1.85226,4.31146e+06
5.6,24.085,6.65882,1.18714,1.10456,4.33661e+06
5.7,24.8247,8.12964,1.26187,0.397229,4.36573e+06
5.8,25.4738,4.8538,1.30201,0.394066,4.52052e+06
5.9,26.0702,7.07398,1.30337,-0.366527,4.58936e+06
6,26.7283,6.09007,1.25006,-0.694543,4.60389e+06
6.1,27.4547,8.44496,1.13744,-1.57666,4.67881e+06
6.2,28.138,5.21494,0.995535,-1.22044,4.82908e+06
6.3,28.762,7.27707,0.823689,-2.23511,4.88214e+06
6.4,29.5467,8.42382,0.562676,-2.98746,4.89594e+06
6.5,30.2661,5.94444,0.307588,-2.06438,4.97793e+06
6.6,30.7097,2.91881,0.168147,-0.701289,5.09187e+06
6.7,31.0769,4.42529,0.0573367,-1.50714,5.11893e+06
6.8,31.5908,5.84634,6.15416,-2.20162,5.14357e+06
6.9,32.3411,9.13442,5.85845,-3.65538,5.28167e+06
7,33.2807,9.64247,5.49444,-3.58551,5.28761e+06
7.1,34.1681,8.12142,5.17884,-2.74827,5.31217e+06
7.2,35.0224,8.96654,4.91902,-2.42447,5.32567e+06
7.3,35.7866,6.32878,4.70953,-1.80987,5.4196e+06
7.4,36.2871,3.68623,4.54906,-1.43567,5.51728e+06
7.5,36.8072,6.72457,4.44488,-0.623087,5.64921e+06
7.6,37.5674,8.48094,4.41832,0.0952975,5.69202e+06
7.7,38.2496,5.16298,4.42753,0.0914308,5.85052e+06
7.8,38.6303,2.45183,4.44141,0.189543,5.95669e+06
7.9,38.8734,2.40796,4.48376,0.658331,5.95674e+06
8,39.0568,1.25793,4.56778,1.03104,5.97579e+06
8.1,39.278,3.15973,4.70025,1.59808,6.02905e+06
8.2,39.7616,6.50764,4.88076,1.96084,6.1961e+06
8.3,40.2966,4.17582,5.11437,2.75165,6.26625e+06
8.4,40.6817,3.51701,5.41877,3.33984,6.26952e+06
8.5,41.0912,4.68937,5.74842,3.20579,6.29278e+06
8.6,41.3604,0.690196,6.16987,5.23913,6.4785e+06
8.7,41.6171,4.46213,0.316307,3.32377,6.64799e+06
8.8,41.9095,1.43066,0.707804,4.4108,6.77754e+06
8.9,42.1002,2.37752,1.11488,3.73798,6.78386e+06
9,42.4167,3.93408,1.4526,3.05304,6.80981e+06
9.1,42.8247,4.21539,1.73329,2.56769,6.81014e+06
9.2,43.4024,7.33999,1.98539,2.543,6.94175e+06
9.3,43.9621,3.83109,2.17714,1.24539,7.11378e+06
9.4,44.5253,7.44586,2.33696,2.00039,7.29037e+06
9.5,45.2414,6.8692,2.50994,1.46217,7.29461e+06
9.6,46.0505,9.32336,2.69399,2.25527,7.37158e+06
9.7,46.7677,5.011,2.81079,0.0693263,7.60019e+06
9.8,47.4383,8.40496,2.8906,1.54226,7.74361e+06
9.9,48.1536,5.90023,2.97853,0.218882,7.81924e+06
10,48.8624,8.27704,3.05556,1.33102,7.88842e+06
10.1,49.6223,6.92212,3.15365,0.638872,7.91057e+06
10.2,50.4233,9.09905,3.27293,1.7551,7.96779e+06
10.3,51.2782,8.00022,3.42592,1.32117,7.98278e+06
10.4,51.856,3.55933,3.45983,-0.635134,8.22828e+06
10.5,52.3132,5.58535,3.45199,0.478264,8.27754e+06
10.6,52.906,6.27063,3.52398,0.965406,8.28293e+06
10.7,53.5634,6.87538,3.64432,1.44696,8.28718e+06
10.8,54.232,6.49624,3.79378,1.55505,8.28919e+06
10.9,54.908,7.01758,3.97522,2.07715,8.29271e+06
11,55.6839,8.48352,4.22501,2.90035,8.32392e+06
11.1,56.4212,6.25954,4.51652,2.98837,8.3871e+06
11.2,56.9665,4.63469,4.83597,3.44456,8.41767e+06
11.3,57.438,4.7873,5.20319,3.88757,8.41983e+06
11.4,57.8365,3.1701,5.63516,4.77713,8.44371e+06
11.5,58.3132,6.41573,6.05464,3.51074,8.5894e+06
11.6,58.7731,2.81475,0.214805,5.3067,8.74686e+06
11.7,59.2264,6.24152,0.657107,3.56478,8.87934e+06
11.8,59.7099,3.46335,1.04617,4.11654,9.00085e+06
11.9,60.0925,4.17657,1.42833,3.54,9.00381e+06
12,60.3934,1.82632,1.7595,3.01907,9.09587e+06
12.1,60.6357,3.01286,2.04636,2.75139,9.11238e+06
12.2,61.1027,6.34407,2.34563,3.31995,9.25564e+06
12.3,61.6841,5.2662,2.64164,2.5968,9.27214e+06
12.4,62.0951,2.94348,2.83862,1.33819,9.33906e+06
12.5,62.4906,4.97155,3.0153,2.21837,9.38964e+06
12.6,63.0838,6.89053,3.28394,3.175,9.43435e+06
12.7,63.9081,9.56188,3.67281,4.5893,9.52693e+06
12.8,64.6423,5.15515,4.06035,3.29096,9.76665e+06
12.9,65.0823,3.64009,4.39091,3.36897,9.79327e+06
13,65.4619,3.93504,4.75334,3.87385,9.79686e+06
13.1,65.9688,6.20549,5.15504,4.07838,9.88941e+06
13.2,66.4669,3.73203,5.61699,5.21838,9.95176e+06
13.3,66.9132,5.247,6.11835,4.72258,9.98897e+06
13.4,67.486,6.24125,0.283776,4.19982,1.00004e+07
13.5,68.017,4.4226,0.735794,4.75613,1.00525e+07
13.6,68.328,1.83955,1.23308,5.06705,1.01729e+07
13.7,68.468,0.945709,1.7195,4.62228,1.01967e+07
13.8,68.6071,1.81828,2.16491,4.32621,1.02016e+07
13.9,68.8805,3.64994,2.61026,4.65289,1.0237e+07
14,69.3124,4.96951,3.0976,5.1384,1.02555e+07
